,iteration,z,x,f(x),sum,epsilon,converged,gradient
1559,1559,[-3.50134390636971e-5 -7.95807864051312e-16],[4.88665406592744 8.99999999999998],0.000495159411284685,<built-in function sum>,0.0001,False,[-0.0174904704915885 -3.97903932025656e-13]
1560,1560,[-3.49809912059508e-5 -7.95807864051312e-16],[4.88668904691865 8.99999999999998],0.000494548426858065,<built-in function sum>,0.0001,False,[-0.0174742716741022 -3.97903932025656e-13]
1561,1561,[-3.49485934623414e-5 -7.95807864051312e-16],[4.88672399551211 8.99999999999998],0.000493938573112438,<built-in function sum>,0.0001,False,[-0.0174580978593661 -3.97903932025656e-13]
1562,1562,[-3.49162457245341e-5 -7.95807864051312e-16],[4.88675891175784 8.99999999999998],0.000493329847258660,<built-in function sum>,0.0001,False,[-0.0174419489933634 -3.97903932025656e-13]
1563,1563,[-3.48839478844953e-5 -7.95807864051312e-16],[4.88679379570572 8.99999999999998],0.000492722246516191,<built-in function sum>,0.0001,False,[-0.0174258250222282 -3.97903932025656e-13]
1564,1564,[-3.48516998344915e-5 -7.95807864051312e-16],[4.88682864740556 8.99999999999998],0.000492115768113021,<built-in function sum>,0.0001,False,[-0.0174097258922439 -3.97903932025656e-13]
1565,1565,[-3.48195014670878e-5 -7.95807864051312e-16],[4.88686346690702 8.99999999999998],0.000491510409285704,<built-in function sum>,0.0001,False,[-0.0173936515498420 -3.97903932025656e-13]
1566,1566,[-3.47873526751474e-5 -7.95807864051312e-16],[4.88689825425970 8.99999999999998],0.000490906167279290,<built-in function sum>,0.0001,False,[-0.0173776019416035 -3.97903932025656e-13]
1567,1567,[-3.47552533518305e-5 -7.95807864051312e-16],[4.88693300951305 8.99999999999998],0.000490303039347291,<built-in function sum>,0.0001,False,[-0.0173615770142568 -3.97903932025656e-13]
1568,1568,[-3.47232033905932e-5 -7.95807864051312e-16],[4.88696773271644 8.99999999999998],0.000489701022751665,<built-in function sum>,0.0001,False,[-0.0173455767146779 -3.97903932025656e-13]
1569,1569,[-3.46912026851862e-5 -7.95807864051312e-16],[4.88700242391913 8.99999999999998],0.000489100114762779,<built-in function sum>,0.0001,False,[-0.0173296009898897 -3.97903932025656e-13]
1570,1570,[-3.46592511296548e-5 -7.95807864051312e-16],[4.88703708317025 8.99999999999998],0.000488500312659392,<built-in function sum>,0.0001,False,[-0.0173136497870616 -3.97903932025656e-13]
1571,1571,[-3.46273486183370e-5 -7.95807864051312e-16],[4.88707171051887 8.99999999999998],0.000487901613728580,<built-in function sum>,0.0001,False,[-0.0172977230535096 -3.97903932025656e-13]
1572,1572,[-3.45954950458626e-5 -7.95807864051312e-16],[4.88710630601392 8.99999999999998],0.000487304015265769,<built-in function sum>,0.0001,False,[-0.0172818207366941 -3.97903932025656e-13]
1573,1573,[-3.45636903071527e-5 -7.95807864051312e-16],[4.88714086970423 8.99999999999998],0.000486707514574637,<built-in function sum>,0.0001,False,[-0.0172659427842215 -3.97903932025656e-13]
1574,1574,[-3.45319342974181e-5 -7.95807864051312e-16],[4.88717540163852 8.99999999999998],0.000486112108967131,<built-in function sum>,0.0001,False,[-0.0172500891438418 -3.97903932025656e-13]
1575,1575,[-3.45002269121585e-5 -7.95807864051312e-16],[4.88720990186544 8.99999999999998],0.000485517795763447,<built-in function sum>,0.0001,False,[-0.0172342597634494 -3.97903932025656e-13]
1576,1576,[-3.44685680471623e-5 -7.95807864051312e-16],[4.88724437043348 8.99999999999998],0.000484924572291936,<built-in function sum>,0.0001,False,[-0.0172184545910830 -3.97903932025656e-13]
1577,1577,[-3.44369575985042e-5 -7.95807864051312e-16],[4.88727880739108 8.99999999999998],0.000484332435889130,<built-in function sum>,0.0001,False,[-0.0172026735749231 -3.97903932025656e-13]
1578,1578,[-3.44053954625454e-5 -7.95807864051312e-16],[4.88731321278654 8.99999999999998],0.000483741383899702,<built-in function sum>,0.0001,False,[-0.0171869166632933 -3.97903932025656e-13]
1579,1579,[-3.43738815359322e-5 -7.95807864051312e-16],[4.88734758666808 8.99999999999998],0.000483151413676423,<built-in function sum>,0.0001,False,[-0.0171711838046595 -3.97903932025656e-13]
1580,1580,[-3.43424157155949e-5 -7.95807864051312e-16],[4.88738192908380 8.99999999999998],0.000482562522580137,<built-in function sum>,0.0001,False,[-0.0171554749476288 -3.97903932025656e-13]
1581,1581,[-3.43109978987473e-5 -7.95807864051312e-16],[4.88741624008169 8.99999999999998],0.000481974707979742,<built-in function sum>,0.0001,False,[-0.0171397900409498 -3.97903932025656e-13]
1582,1582,[-3.42796279828853e-5 -7.95807864051312e-16],[4.88745051970968 8.99999999999998],0.000481387967252140,<built-in function sum>,0.0001,False,[-0.0171241290335116 -3.97903932025656e-13]
1583,1583,[-3.42483058657861e-5 -7.95807864051312e-16],[4.88748476801554 8.99999999999998],0.000480802297782240,<built-in function sum>,0.0001,False,[-0.0171084918743434 -3.97903932025656e-13]
1584,1584,[-3.42170314455076e-5 -7.95807864051312e-16],[4.88751898504699 8.99999999999998],0.000480217696962893,<built-in function sum>,0.0001,False,[-0.0170928785126146 -3.97903932025656e-13]
1585,1585,[-3.41858046203870e-5 -7.95807864051312e-16],[4.88755317085161 8.99999999999998],0.000479634162194887,<built-in function sum>,0.0001,False,[-0.0170772888976332 -3.97903932025656e-13]
1586,1586,[-3.41546252890402e-5 -7.95807864051312e-16],[4.88758732547690 8.99999999999998],0.000479051690886894,<built-in function sum>,0.0001,False,[-0.0170617229788467 -3.97903932025656e-13]
1587,1587,[-3.41234933503601e-5 -7.95807864051312e-16],[4.88762144897025 8.99999999999998],0.000478470280455474,<built-in function sum>,0.0001,False,[-0.0170461807058400 -3.97903932025656e-13]
1588,1588,[-3.40924087035167e-5 -7.95807864051312e-16],[4.88765554137895 8.99999999999998],0.000477889928325021,<built-in function sum>,0.0001,False,[-0.0170306620283367 -3.97903932025656e-13]
1589,1589,[-3.40613712479557e-5 -7.95807864051312e-16],[4.88768960275020 8.99999999999998],0.000477310631927739,<built-in function sum>,0.0001,False,[-0.0170151668961973 -3.97903932025656e-13]
1590,1590,[-3.40303808833973e-5 -7.95807864051312e-16],[4.88772363313108 8.99999999999998],0.000476732388703635,<built-in function sum>,0.0001,False,[-0.0169996952594194 -3.97903932025656e-13]
1591,1591,[-3.39994375098360e-5 -7.95807864051312e-16],[4.88775763256859 8.99999999999998],0.000476155196100448,<built-in function sum>,0.0001,False,[-0.0169842470681374 -3.97903932025656e-13]
1592,1592,[-3.39685410275391e-5 -7.95807864051312e-16],[4.88779160110962 8.99999999999998],0.000475579051573673,<built-in function sum>,0.0001,False,[-0.0169688222726210 -3.97903932025656e-13]
1593,1593,[-3.39376913370459e-5 -7.95807864051312e-16],[4.88782553880096 8.99999999999998],0.000475003952586474,<built-in function sum>,0.0001,False,[-0.0169534208232764 -3.97903932025656e-13]
1594,1594,[-3.39068883391669e-5 -7.95807864051312e-16],[4.88785944568929 8.99999999999998],0.000474429896609724,<built-in function sum>,0.0001,False,[-0.0169380426706439 -3.97903932025656e-13]
1595,1595,[-3.38761319349830e-5 -7.95807864051312e-16],[4.88789332182123 8.99999999999998],0.000473856881121904,<built-in function sum>,0.0001,False,[-0.0169226877653996 -3.97903932025656e-13]
1596,1596,[-3.38454220258442e-5 -7.95807864051312e-16],[4.88792716724326 8.99999999999998],0.000473284903609143,<built-in function sum>,0.0001,False,[-0.0169073560583527 -3.97903932025656e-13]
1597,1597,[-3.38147585133691e-5 -7.95807864051312e-16],[4.88796098200177 8.99999999999998],0.000472713961565147,<built-in function sum>,0.0001,False,[-0.0168920475004470 -3.97903932025656e-13]
1598,1598,[-3.37841412994440e-5 -7.95807864051312e-16],[4.88799476614307 8.99999999999998],0.000472144052491177,<built-in function sum>,0.0001,False,[-0.0168767620427595 -3.97903932025656e-13]
1599,1599,[-3.37535702862217e-5 -7.95807864051312e-16],[4.88802851971336 8.99999999999998],0.000471575173896041,<built-in function sum>,0.0001,False,[-0.0168614996364997 -3.97903932025656e-13]
1600,1600,[-3.37230453761208e-5 -7.95807864051312e-16],[4.88806224275873 8.99999999999998],0.000471007323296057,<built-in function sum>,0.0001,False,[-0.0168462602330100 -3.97903932025656e-13]
1601,1601,[-3.36925664718252e-5 -7.95807864051312e-16],[4.88809593532520 8.99999999999998],0.000470440498215001,<built-in function sum>,0.0001,False,[-0.0168310437837648 -3.97903932025656e-13]
1602,1602,[-3.36621334762820e-5 -7.95807864051312e-16],[4.88812959745868 8.99999999999998],0.000469874696184126,<built-in function sum>,0.0001,False,[-0.0168158502403694 -3.97903932025656e-13]
1603,1603,[-3.36317462927022e-5 -7.95807864051312e-16],[4.88816322920497 8.99999999999998],0.000469309914742097,<built-in function sum>,0.0001,False,[-0.0168006795545612 -3.97903932025656e-13]
1604,1604,[-3.36014048245587e-5 -7.95807864051312e-16],[4.88819683060980 8.99999999999998],0.000468746151434986,<built-in function sum>,0.0001,False,[-0.0167855316782076 -3.97903932025656e-13]
1605,1605,[-3.35711089755860e-5 -7.95807864051312e-16],[4.88823040171877 8.99999999999998],0.000468183403816245,<built-in function sum>,0.0001,False,[-0.0167704065633066 -3.97903932025656e-13]
1606,1606,[-3.35408586497791e-5 -7.95807864051312e-16],[4.88826394257742 8.99999999999998],0.000467621669446656,<built-in function sum>,0.0001,False,[-0.0167553041619862 -3.97903932025656e-13]
1607,1607,[-3.35106537513929e-5 -7.95807864051312e-16],[4.88829745323117 8.99999999999998],0.000467060945894324,<built-in function sum>,0.0001,False,[-0.0167402244265033 -3.97903932025656e-13]
1608,1608,[-3.34804941849406e-5 -7.95807864051312e-16],[4.88833093372536 8.99999999999998],0.000466501230734655,<built-in function sum>,0.0001,False,[-0.0167251673092441 -3.97903932025656e-13]
1609,1609,[-3.34503798551937e-5 -7.95807864051312e-16],[4.88836438410521 8.99999999999998],0.000465942521550321,<built-in function sum>,0.0001,False,[-0.0167101327627234 -3.97903932025656e-13]
1610,1610,[-3.34203106671809e-5 -7.95807864051312e-16],[4.88839780441588 8.99999999999998],0.000465384815931233,<built-in function sum>,0.0001,False,[-0.0166951207395840 -3.97903932025656e-13]
1611,1611,[-3.33902865261870e-5 -7.95807864051312e-16],[4.88843119470241 8.99999999999998],0.000464828111474524,<built-in function sum>,0.0001,False,[-0.0166801311925966 -3.97903932025656e-13]
1612,1612,[-3.33603073377527e-5 -7.95807864051312e-16],[4.88846455500974 8.99999999999998],0.000464272405784497,<built-in function sum>,0.0001,False,[-0.0166651640746592 -3.97903932025656e-13]
1613,1613,[-3.33303730076726e-5 -7.95807864051312e-16],[4.88849788538275 8.99999999999998],0.000463717696472646,<built-in function sum>,0.0001,False,[-0.0166502193387962 -3.97903932025656e-13]
1614,1614,[-3.33004834419955e-5 -7.95807864051312e-16],[4.88853118586619 8.99999999999998],0.000463163981157576,<built-in function sum>,0.0001,False,[-0.0166352969381592 -3.97903932025656e-13]
1615,1615,[-3.32706385470230e-5 -7.95807864051312e-16],[4.88856445650474 8.99999999999998],0.000462611257465014,<built-in function sum>,0.0001,False,[-0.0166203968260252 -3.97903932025656e-13]
1616,1616,[-3.32408382293085e-5 -7.95807864051312e-16],[4.88859769734297 8.99999999999998],0.000462059523027783,<built-in function sum>,0.0001,False,[-0.0166055189557970 -3.97903932025656e-13]
1617,1617,[-3.32110823956570e-5 -7.95807864051312e-16],[4.88863090842537 8.99999999999998],0.000461508775485768,<built-in function sum>,0.0001,False,[-0.0165906632810028 -3.97903932025656e-13]
1618,1618,[-3.31813709531242e-5 -7.95807864051312e-16],[4.88866408979632 8.99999999999998],0.000460959012485868,<built-in function sum>,0.0001,False,[-0.0165758297552957 -3.97903932025656e-13]
1619,1619,[-3.31517038090149e-5 -7.95807864051312e-16],[4.88869724150013 8.99999999999998],0.000460410231682016,<built-in function sum>,0.0001,False,[-0.0165610183324528 -3.97903932025656e-13]
1620,1620,[-3.31220808708828e-5 -7.95807864051312e-16],[4.88873036358100 8.99999999999998],0.000459862430735114,<built-in function sum>,0.0001,False,[-0.0165462289663754 -3.97903932025656e-13]
1621,1621,[-3.30925020465296e-5 -7.95807864051312e-16],[4.88876345608305 8.99999999999998],0.000459315607313043,<built-in function sum>,0.0001,False,[-0.0165314616110882 -3.97903932025656e-13]
1622,1622,[-3.30629672440043e-5 -7.95807864051312e-16],[4.88879651905029 8.99999999999998],0.000458769759090599,<built-in function sum>,0.0001,False,[-0.0165167162207395 -3.97903932025656e-13]
1623,1623,[-3.30334763716020e-5 -7.95807864051312e-16],[4.88882955252666 8.99999999999998],0.000458224883749513,<built-in function sum>,0.0001,False,[-0.0165019927495999 -3.97903932025656e-13]
1624,1624,[-3.30040293378638e-5 -7.95807864051312e-16],[4.88886255655600 8.99999999999998],0.000457680978978373,<built-in function sum>,0.0001,False,[-0.0164872911520628 -3.97903932025656e-13]
1625,1625,[-3.29746260515748e-5 -7.95807864051312e-16],[4.88889553118205 8.99999999999998],0.000457138042472652,<built-in function sum>,0.0001,False,[-0.0164726113826429 -3.97903932025656e-13]
1626,1626,[-3.29452664217645e-5 -7.95807864051312e-16],[4.88892847644847 8.99999999999998],0.000456596071934665,<built-in function sum>,0.0001,False,[-0.0164579533959771 -3.97903932025656e-13]
1627,1627,[-3.29159503577058e-5 -7.95807864051312e-16],[4.88896139239883 8.99999999999998],0.000456055065073525,<built-in function sum>,0.0001,False,[-0.0164433171468235 -3.97903932025656e-13]
1628,1628,[-3.28866777689137e-5 -7.95807864051312e-16],[4.88899427907660 8.99999999999998],0.000455515019605138,<built-in function sum>,0.0001,False,[-0.0164287025900608 -3.97903932025656e-13]
1629,1629,[-3.28574485651447e-5 -7.95807864051312e-16],[4.88902713652516 8.99999999999998],0.000454975933252161,<built-in function sum>,0.0001,False,[-0.0164141096806878 -3.97903932025656e-13]
1630,1630,[-3.28282626563957e-5 -7.95807864051312e-16],[4.88905996478782 8.99999999999998],0.000454437803744023,<built-in function sum>,0.0001,False,[-0.0163995383738233 -3.97903932025656e-13]
1631,1631,[-3.27991199529042e-5 -7.95807864051312e-16],[4.88909276390777 8.99999999999998],0.000453900628816862,<built-in function sum>,0.0001,False,[-0.0163849886247063 -3.97903932025656e-13]
1632,1632,[-3.27700203651470e-5 -7.95807864051312e-16],[4.88912553392814 8.99999999999998],0.000453364406213489,<built-in function sum>,0.0001,False,[-0.0163704603886949 -3.97903932025656e-13]
1633,1633,[-3.27409638038389e-5 -7.95807864051312e-16],[4.88915827489194 8.99999999999998],0.000452829133683388,<built-in function sum>,0.0001,False,[-0.0163559536212654 -3.97903932025656e-13]
1634,1634,[-3.27119501799322e-5 -7.95807864051312e-16],[4.88919098684212 8.99999999999998],0.000452294808982714,<built-in function sum>,0.0001,False,[-0.0163414682780128 -3.97903932025656e-13]
1635,1635,[-3.26829794046167e-5 -7.95807864051312e-16],[4.88922366982153 8.99999999999998],0.000451761429874218,<built-in function sum>,0.0001,False,[-0.0163270043146505 -3.97903932025656e-13]
1636,1636,[-3.26540513893176e-5 -7.95807864051312e-16],[4.88925632387291 8.99999999999998],0.000451228994127265,<built-in function sum>,0.0001,False,[-0.0163125616870093 -3.97903932025656e-13]
1637,1637,[-3.26251660456962e-5 -7.95807864051312e-16],[4.88928894903896 8.99999999999998],0.000450697499517776,<built-in function sum>,0.0001,False,[-0.0162981403510373 -3.97903932025656e-13]
1638,1638,[-3.25963232856474e-5 -7.95807864051312e-16],[4.88932154536225 8.99999999999998],0.000450166943828250,<built-in function sum>,0.0001,False,[-0.0162837402627993 -3.97903932025656e-13]
1639,1639,[-3.25675230213009e-5 -7.95807864051312e-16],[4.88935411288527 8.99999999999998],0.000449637324847702,<built-in function sum>,0.0001,False,[-0.0162693613784772 -3.97903932025656e-13]
1640,1640,[-3.25387651650189e-5 -7.95807864051312e-16],[4.88938665165043 8.99999999999998],0.000449108640371657,<built-in function sum>,0.0001,False,[-0.0162550036543685 -3.97903932025656e-13]
1641,1641,[-3.25100496293963e-5 -7.95807864051312e-16],[4.88941916170006 8.99999999999998],0.000448580888202117,<built-in function sum>,0.0001,False,[-0.0162406670468869 -3.97903932025656e-13]
1642,1642,[-3.24813763272593e-5 -7.95807864051312e-16],[4.88945164307639 8.99999999999998],0.000448054066147543,<built-in function sum>,0.0001,False,[-0.0162263515125611 -3.97903932025656e-13]
1643,1643,[-3.24527451716646e-5 -7.95807864051312e-16],[4.88948409582156 8.99999999999998],0.000447528172022834,<built-in function sum>,0.0001,False,[-0.0162120570080350 -3.97903932025656e-13]
1644,1644,[-3.24241560758993e-5 -7.95807864051312e-16],[4.88951651997764 8.99999999999998],0.000447003203649324,<built-in function sum>,0.0001,False,[-0.0161977834900670 -3.97903932025656e-13]
1645,1645,[-3.23956089534801e-5 -7.95807864051312e-16],[4.88954891558659 8.99999999999998],0.000446479158854705,<built-in function sum>,0.0001,False,[-0.0161835309155305 -3.97903932025656e-13]
1646,1646,[-3.23671037181516e-5 -7.95807864051312e-16],[4.88958128269031 8.99999999999998],0.000445956035473064,<built-in function sum>,0.0001,False,[-0.0161692992414116 -3.97903932025656e-13]
1647,1647,[-3.23386402838867e-5 -7.95807864051312e-16],[4.88961362133059 8.99999999999998],0.000445433831344826,<built-in function sum>,0.0001,False,[-0.0161550884248109 -3.97903932025656e-13]
1648,1648,[-3.23102185648853e-5 -7.95807864051312e-16],[4.88964593154916 8.99999999999998],0.000444912544316744,<built-in function sum>,0.0001,False,[-0.0161408984229419 -3.97903932025656e-13]
